"","X_UWI_DISPLAY","UWI","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME"
"3230","91/07-31-029-19W3/0","191073102919W300",51.5171182,-108.6606737,760.29,1489,2014-08-16,2014-07-17,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"3231","91/11-06-031-22W3/0","191110603122W300",51.6294664,-109.1244315,714.4,1465,2014-01-30,2013-12-16,"Horizontal","EUREKA VIKING","ISH ENERGY LTD."
"3232","91/12-27-030-23W3/0","191122703023W300",51.6002863,-109.1536351,716.22,1479,2011-07-16,2011-07-06,"Horizontal","VIKING SAND","SPARTAN ENERGY CORP."
"3233","91/07-31-030-19W3/0","191073103019W300",51.6050588,-108.660429,717.4,1454,2012-11-30,2012-10-27,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"3234","91/07-33-030-19W3/0","191073303019W300",51.6094157,-108.6024711,751.51,1512,2014-03-10,2014-02-18,"Horizontal","DODSLAND VIKING","NOVUS ENERGY LTD."
"3235","91/07-34-032-24W3/0","191073403224W300",51.7820288,-109.3095331,725.28,1572,2013-02-09,2013-01-26,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3236","91/07-35-032-20W3/0","191073503220W300",51.7778041,-108.7307561,635.85,1429,2012-09-01,2012-08-02,"Horizontal","PLENTY VIKING SAND","NAL RESOURCES LIMITED"
"3237","91/08-01-033-21W3/0","191080103321W300",51.7925045,-108.8418607,656.66,1474,2012-07-29,2012-07-14,"Horizontal","PLENTY VIKING SAND","NAL RESOURCES LIMITED"
"3238","91/08-06-027-19W3/0","191080602719W300",51.2763769,-108.6660222,717.77,1506,2015-09-01,2015-08-04,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"3239","91/08-08-026-18W3/0","191080802618W300",51.2035961,-108.4814224,678.07,1416,2013-09-02,2013-08-11,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3240","91/08-09-033-24W3/0","191080903324W300",51.8071682,-109.3421721,736.48,1528,2014-02-01,2014-01-14,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3241","91/08-10-030-23W3/0","191081003023W300",51.5531168,-109.1575791,719.72,1477,2015-02-10,2015-01-14,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"3242","91/12-27-033-24W3/0","191122703324W300",51.8609647,-109.3209587,702.86,1434.5,2013-11-25,2013-11-05,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"3243","91/08-13-026-19W3/0","191081302619W300",51.2112655,-108.5219823,689.12,1500,2013-12-01,2013-11-14,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3244","91/08-14-030-22W3/0","191081403022W300",51.5609535,-108.9829258,710.95,1471,2010-03-22,2010-01-04,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"3245","91/08-18-031-18W3/0","191081803118W300",51.6543146,-108.545995,713.03,1514,2013-12-15,2013-11-03,"Horizontal","DODSLAND VIKING","NAL RESOURCES LIMITED"
"3246","91/08-23-024-17W3/0","191082302417W300",51.0633645,-108.2624098,715.85,1423,2011-07-29,2011-02-23,"Horizontal","PLATO VIKING","TEINE ENERGY LTD."
"3247","91/08-23-026-19W3/0","191082302619W300",51.232814,-108.5514076,698.03,1457.1,2014-12-12,2014-11-24,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3248","91/08-24-026-19W3/0","191082402619W300",51.232707,-108.5281224,700.73,1448,2014-02-01,2014-01-11,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3249","91/08-26-030-21W3/0","191082603021W300",51.5966391,-108.8524655,679.62,1454,2015-07-22,2015-06-27,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"3250","91/08-28-024-14W3/0","191082802414W300",51.0725487,-107.903983,665.48,1410,2014-03-24,2014-02-08,"Horizontal","FORGAN WEST VIKING","NAL RESOURCES LIMITED"
"3251","91/08-30-029-25W3/0","191083002925W300",51.5023275,-109.498734,741.97,1554,2015-09-10,2015-08-30,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"3252","91/09-02-033-23W3/0","191090203323W300",51.8108962,-109.1418434,694.3,1482,2014-12-13,2014-11-21,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3253","91/09-04-033-19W3/0","191090403319W300",51.8024446,-108.6397673,617.18,1350,2015-11-01,2015-10-17,"Horizontal","PLENTY VIKING SAND","STEELHEAD PETROLEUM LTD."
"3254","91/09-05-032-23W3/0","191090503223W300",51.7226168,-109.2194993,732.26,1477,2015-10-31,2015-10-09,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"3255","91/09-07-028-22W3/0","191090702822W300",51.3748762,-109.0766252,758.51,1535,2015-11-20,2015-10-05,"Horizontal","VERENDRYE VIKING SAND","NAL RESOURCES LIMITED"
"3256","91/09-07-033-20W3/0","191090703320W300",51.8176822,-108.8288798,651.51,1431,2012-08-26,2012-07-26,"Horizontal","PLENTY VIKING SAND","NAL RESOURCES LIMITED"
"3257","91/09-12-025-15W3/0","191091202515W300",51.1213256,-107.9680923,736.88,1341,2011-12-06,2011-11-18,"Horizontal","ELROSE VIKING SAND","RAGING RIVER EXPLORATION INC."
"3258","91/09-13-032-24W3/0","191091303224W300",51.745519,-109.2781183,730.24,1516,2013-10-29,2013-10-14,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3259","91/09-16-033-24W3/0","191091603324W300",51.8391725,-109.3392746,705.42,1521,2013-10-23,2013-10-07,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3260","91/10-13-025-15W3/0","191101302515W300",51.1351333,-107.9792794,655.02,1606,2012-02-02,2011-11-26,"Horizontal","ELROSE VIKING SAND","NAL RESOURCES LIMITED"
"3261","91/10-14-024-15W3/0","191101402415W300",51.0477419,-107.9784514,655.26,1293,2013-01-04,2012-11-15,"Horizontal","ELROSE SOUTH VIKING","NAL RESOURCES LIMITED"
"3262","91/09-17-031-21W3/0","191091703121W300",51.6584633,-108.9474617,675.33,1455,2010-05-19,2010-03-17,"Horizontal","DODSLAND VIKING","WHITECAP RESOURCES INC."
"3263","91/13-10-031-18W3/0","191131003118W300",51.6332956,-108.4797223,686.61,2180,2009-01-21,2008-09-07,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"3264","91/09-17-032-23W3/0","191091703223W300",51.7526212,-109.2137164,736.25,1587,2015-09-19,2015-09-04,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3265","91/09-19-025-15W3/0","191091902515W300",51.1476402,-108.0857126,650.78,1343,2011-11-01,2011-09-27,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"3266","91/09-19-026-19W3/0","191091902619W300",51.2432559,-108.6341528,720.24,1475,2014-11-14,2014-11-01,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"3267","91/09-19-028-17W3/0","191091902817W300",51.4170226,-108.3723382,648.19,1353,2011-12-12,2011-11-11,"Horizontal","VIKING SAND","AUDAX INVESTMENTS LTD."
"3268","91/13-10-026-18W3/0","191131002618W300",51.2108115,-108.4311312,692.8,1457.5,2014-08-13,2014-07-30,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"3269","91/09-23-025-15W3/0","191092302515W300",51.1569772,-107.9812568,629.64,1402,2012-09-18,2012-08-03,"Horizontal","ELROSE VIKING SAND","NAL RESOURCES LIMITED"
"3270","91/13-04-026-18W3/0","191130402618W300",51.1961986,-108.4542929,691.67,1507,2014-12-10,2014-11-26,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3271","91/09-26-030-20W3/0","191092603020W300",51.6070595,-108.703508,710.26,1534,2016-01-12,2016-01-04,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"3272","91/09-28-024-14W3/0","191092802414W300",51.0748196,-107.9039669,667.9,1423,2014-03-19,2014-02-18,"Horizontal","FORGAN WEST VIKING","NAL RESOURCES LIMITED"
"3273","91/09-29-026-19W3/0","191092902619W300",51.2574461,-108.6107852,709.77,1438,2012-12-04,2012-11-19,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"3274","91/10-27-030-23W3/0","191102703023W300",51.5996229,-109.1425433,724.28,1453.5,2011-11-11,2011-08-17,"Horizontal","VIKING SAND","SPARTAN ENERGY CORP."
"3275","91/09-30-024-14W3/0","191093002414W300",51.0829322,-107.9348169,715.52,1469,2013-06-28,2013-02-22,"Horizontal","FORGAN WEST VIKING","NAL RESOURCES LIMITED"
"3276","91/09-30-031-26W3/0","191093003126W300",51.6934259,-109.6673254,739.21,1480,2014-11-22,2014-10-31,"Horizontal","VIKING SAND","NOVUS ENERGY LTD."
"3277","91/09-33-025-14W3/0","191093302514W300",51.1847003,-107.8894093,581.21,1347,2014-06-18,2014-06-04,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"3278","91/09-34-025-15W3/0","191093402515W300",51.1843793,-108.005772,638.26,1382,2014-02-11,2014-01-11,"Horizontal","ELROSE VIKING SAND","NAL RESOURCES LIMITED"
"3279","91/09-34-031-26W3/0","191093403126W300",51.7082807,-109.5995788,763.79,1514,2013-10-09,2013-09-07,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"3280","91/10-03-032-24W3/0","191100303224W300",51.7184585,-109.307799,723.65,1591,2015-07-23,2015-07-11,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3281","91/10-06-031-18W3/0","191100603118W300",51.6277817,-108.5304382,719.79,1410,2012-12-07,2012-10-27,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"3282","91/10-08-030-24W3/0","191100803024W300",51.5569023,-109.3296307,721.02,1450,2013-01-06,2012-11-02,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"3283","91/10-15-030-21W3/0","191101503021W300",51.5777492,-108.873555,692.33,1412,2015-07-01,2015-06-15,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"3284","91/10-15-031-19W3/0","191101503119W300",51.656981,-108.600024,710.58,1464,2012-07-01,2012-06-12,"Horizontal","DODSLAND VIKING","SPARTAN ENERGY CORP."
"3285","91/10-17-030-20W3/0","191101703020W300",51.5743931,-108.7791147,710.4,1098,2010-10-14,2010-08-27,"Horizontal","DODSLAND VIKING","NOVUS ENERGY LTD."
"3286","91/10-17-032-23W3/0","191101703223W300",51.7527166,-109.2138697,736.69,1788,2015-09-19,2015-09-07,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3287","91/10-18-030-22W3/0","191101803022W300",51.5783857,-109.0799144,739.22,1510,2013-12-01,2013-10-15,"Horizontal","AVON HILL VIKING","ISH ENERGY LTD."
"3288","91/10-18-031-18W3/0","191101803118W300",51.6658727,-108.5431966,714.65,1597.5,2013-11-25,2013-10-31,"Horizontal","DODSLAND VIKING","NAL RESOURCES LIMITED"
"3289","91/10-32-029-26W3/0","191103202926W300",51.5267955,-109.6112637,781.72,1521,2012-07-24,2012-06-14,"Horizontal","WHITESIDE VIKING","NOVUS ENERGY LTD."
"3290","91/10-19-028-17W3/0","191101902817W300",51.4170141,-108.3770818,652.96,1358,2011-12-11,2011-11-18,"Horizontal","VIKING SAND","AUDAX INVESTMENTS LTD."
"3291","91/10-22-025-15W3/0","191102202515W300",51.1461808,-108.0015748,608.57,1380,2012-10-25,2012-07-27,"Horizontal","ELROSE VIKING SAND","NAL RESOURCES LIMITED"
"3292","91/10-22-033-24W3/0","191102203324W300",51.8495501,-109.3091517,697.7,1513,2015-11-22,NA,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3293","91/10-24-029-24W3/0","191102402924W300",51.5046657,-109.2484721,707.69,1414,2014-08-30,2014-07-19,"Horizontal","VIKING SAND","ISH ENERGY LTD."
"3294","91/10-28-029-27W3/0","191102802927W300",51.5129845,-109.7277464,742.92,1523,2014-10-30,2014-10-12,"Horizontal","VIKING SAND","NOVUS ENERGY LTD."
"3295","91/10-29-026-19W3/0","191102902619W300",51.2574497,-108.616515,707.6,1426,2013-09-17,2013-08-24,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"3296","91/10-29-028-17W3/0","191102902817W300",51.4158739,-108.3575274,670.73,1559,2011-12-18,2011-11-07,"Horizontal","VIKING SAND","AUDAX INVESTMENTS LTD."
"3297","91/10-30-025-17W3/0","191103002517W300",51.1692427,-108.3581299,695.68,1261,2010-10-09,2010-07-27,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"3298","91/10-33-031-21W3/0","191103303121W300",51.6968309,-108.9169395,676.07,1207,2009-12-10,2009-11-24,"Horizontal","DODSLAND NORTH VIKING","PELE ENERGY INC."
"3299","91/11-01-026-18W3/0","191110102618W300",51.1938806,-108.4021054,712.78,1604,2014-08-21,2014-07-30,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"3300","91/11-07-026-18W3/0","191110702618W300",51.2137034,-108.5063803,686.93,1455,2013-12-22,2013-12-08,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3301","91/11-07-030-21W3/0","191110703021W300",51.556722,-108.9574896,702.97,1536,2016-03-04,2016-02-27,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"3302","91/11-08-030-20W3/0","191110803020W300",51.5578796,-108.7945206,710.58,1531,2015-10-19,2015-09-30,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"3303","91/11-08-030-24W3/0","191110803024W300",51.5566382,-109.3564015,693.5,1413,2013-12-17,2013-12-03,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"3304","91/11-10-024-14W3/0","191111002414W300",51.0389738,-107.8774151,668.72,1393,2014-12-09,2014-12-01,"Horizontal","FORGAN WEST VIKING","RAGING RIVER EXPLORATION INC."
"3305","91/11-10-032-23W3/0","191111003223W300",51.7378356,-109.1894367,712.5,1545,2016-02-19,NA,"Horizontal","KERROBERT VIKING","SPARTAN ENERGY CORP."
"3306","91/11-15-030-24W3/0","191111503024W300",51.5703592,-109.3108758,706.27,1483,2010-11-08,2010-10-23,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"3307","91/11-18-030-22W3/0","191111803022W300",51.5781265,-109.0868697,735.01,1470,2013-12-04,2013-10-19,"Horizontal","AVON HILL VIKING","ISH ENERGY LTD."
"3308","91/11-24-025-15W3/0","191112402515W300",51.1561157,-107.9763965,634.76,1533,2013-03-21,2013-02-04,"Horizontal","ELROSE VIKING SAND","NAL RESOURCES LIMITED"
"3309","91/11-24-029-24W3/0","191112402924W300",51.5046634,-109.2540471,709.76,1417,2014-08-28,2014-07-14,"Horizontal","VIKING SAND","ISH ENERGY LTD."
"3310","91/11-25-025-18W3/0","191112502518W300",51.1699184,-108.3941266,685.3,1520,2015-06-17,2015-06-09,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"3311","91/11-26-025-18W3/0","191112602518W300",51.1635992,-108.4232875,678.83,1480,2014-10-07,2014-09-10,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"3312","91/11-26-029-23W3/0","191112602923W300",51.5126244,-109.1457286,734.59,1450,2014-02-12,2014-01-28,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"3313","91/11-27-025-15W3/0","191112702515W300",51.1693469,-108.0183232,642.31,1334,2011-10-25,2011-09-21,"Horizontal","ELROSE VIKING SAND","TEINE ENERGY LTD."
"3314","91/11-27-032-19W3/0","191112703219W300",51.7804983,-108.6177353,607.14,1320,2015-06-02,2015-05-23,"Horizontal","DODSLAND NORTH VIKING","RAGING RIVER EXPLORATION INC."
"3315","91/11-29-029-23W3/0","191112902923W300",51.5045208,-109.2041002,699.61,1557,2010-10-20,2010-08-21,"Horizontal","VIKING SAND","WHITECAP RESOURCES INC."
"3316","91/11-34-025-14W3/0","191113402514W300",51.1841745,-107.8784667,588.36,1338,2012-07-08,2012-06-04,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"3317","91/12-06-032-19W3/0","191120603219W300",51.7219331,-108.6940654,623.2,1380,2015-10-08,2015-09-16,"Horizontal","DODSLAND NORTH VIKING","TEINE ENERGY LTD."
"3318","91/12-07-026-18W3/0","191120702618W300",51.2137058,-108.5114965,684.26,1451,2014-01-08,2013-12-11,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3319","91/12-08-030-25W3/0","191120803025W300",51.5468548,-109.49047,729.68,1580,2010-12-09,2010-10-17,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"3320","91/12-08-031-18W3/0","191120803118W300",51.6456983,-108.5147176,694.56,1610,2015-11-01,2015-10-01,"Horizontal","DODSLAND VIKING","NAL RESOURCES LIMITED"
"3321","91/12-10-032-23W3/0","191121003223W300",51.7376217,-109.1897005,725.26,1475,2014-10-23,2014-10-11,"Horizontal","KERROBERT VIKING","SPARTAN ENERGY CORP."
"3322","91/12-13-030-25W3/0","191121303025W300",51.577303,-109.3959189,692.29,1339,2011-02-18,2011-01-05,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"3323","91/12-15-030-25W3/0","191121503025W300",51.5795283,-109.4473063,695.96,1548,2012-02-21,2012-01-21,"Horizontal","WHITESIDE VIKING","TEINE ENERGY LTD."
"3324","91/12-18-030-24W3/0","191121803024W300",51.5713542,-109.3651883,673.92,1417,2014-01-12,2013-12-05,"Horizontal","WHITESIDE VIKING","TEINE ENERGY LTD."
"3325","91/12-19-028-17W3/0","191121902817W300",51.4177073,-108.3891422,661.55,1411,2014-11-24,2014-11-16,"Horizontal","VIKING SAND","AUDAX INVESTMENTS LTD."
"3326","91/12-20-028-17W3/0","191122002817W300",51.4175345,-108.3667128,660.56,1448,2013-01-01,2012-09-11,"Horizontal","VIKING SAND","AUDAX INVESTMENTS LTD."
"3327","91/12-21-028-17W3/0","191122102817W300",51.4109077,-108.33184,662.35,1461,2014-12-21,2014-12-07,"Horizontal","VIKING SAND","AUDAX INVESTMENTS LTD."
"3328","91/12-20-031-21W3/0","191122003121W300",51.6712495,-108.9435648,679.67,1399,2011-02-02,2010-11-05,"Horizontal","DODSLAND VIKING","SPARTAN ENERGY CORP."
"3329","91/12-24-026-19W3/0","191122402619W300",51.2363954,-108.5253731,696.44,1431,2014-02-26,2014-02-10,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3330","91/12-27-032-19W3/0","191122703219W300",51.7813482,-108.6222668,603.95,1393.5,2015-01-10,2015-01-03,"Horizontal","DODSLAND NORTH VIKING","RAGING RIVER EXPLORATION INC."
"3331","91/12-32-030-22W3/0","191123203022W300",51.6140867,-109.0591535,711.51,1473.8,2010-10-17,2010-09-09,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"3332","91/12-32-032-23W3/0","191123203223W300",51.7960794,-109.2250764,712.81,1760,2015-10-30,2015-10-19,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"3333","91/12-33-031-21W3/0","191123303121W300",51.6971951,-108.9287239,674.82,1170,2010-01-01,2009-11-28,"Horizontal","DODSLAND NORTH VIKING","PELE ENERGY INC."
"3334","91/12-36-026-20W3/0","191123602620W300",51.2653779,-108.6632659,724.33,1488,2015-08-17,2015-07-23,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"3335","91/12-36-031-19W3/0","191123603119W300",51.7010153,-108.5653106,650.86,1389,2013-09-18,2013-07-20,"Horizontal","DODSLAND VIKING","SPARTAN ENERGY CORP."
"3336","91/13-01-026-19W3/0","191130102619W300",51.1959937,-108.5252021,688.03,1418,2013-11-13,2013-10-15,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"3337","91/13-03-026-18W3/0","191130302618W300",51.1959614,-108.4321025,679.38,1417,2014-07-29,2014-07-08,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"3338","91/13-04-030-22W3/0","191130403022W300",51.5456942,-109.0367398,722.15,1445,2015-09-03,2015-08-06,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"3339","91/13-04-032-26W3/0","191130403226W300",51.7128264,-109.6400669,756.8,1494,2014-01-21,2013-10-05,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"3340","91/13-05-033-19W3/0","191130503319W300",51.8067477,-108.6594815,622.12,1353,2015-10-21,2015-09-30,"Horizontal","PLENTY VIKING SAND","STEELHEAD PETROLEUM LTD."
"3341","91/13-08-031-18W3/0","191130803118W300",51.6460578,-108.5147165,698.49,1622,2015-10-30,2015-09-28,"Horizontal","DODSLAND VIKING","NAL RESOURCES LIMITED"
"3342","91/13-08-032-23W3/0","191130803223W300",51.7325998,-109.2258136,739.45,1516,2015-12-09,2015-10-21,"Horizontal","KERROBERT VIKING","NAL RESOURCES LIMITED"
"3343","91/13-09-026-18W3/0","191130902618W300",51.2044629,-108.4651536,676.94,1403,2014-02-17,2014-01-29,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3344","91/13-09-030-22W3/0","191130903022W300",51.5603407,-109.0369791,717.86,1457,2011-08-30,2011-08-04,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"3345","91/13-13-025-18W3/0","191131302518W300",51.1376741,-108.38486,680.76,1500,2015-10-26,2015-10-17,"Horizontal","PLATO VIKING","TEINE ENERGY LTD."
"3346","91/13-15-029-21W3/0","191131502921W300",51.480757,-108.8833053,750.07,1509,2014-10-29,2014-10-18,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"3347","91/13-17-031-18W3/0","191131703118W300",51.6492784,-108.5300419,696.7,2047,2009-01-18,2008-09-15,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"3348","91/13-18-030-20W3/0","191131803020W300",51.5683121,-108.8130837,684.92,1361,2015-06-17,2015-05-30,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"3349","91/13-20-030-25W3/0","191132003025W300",51.5826893,-109.4911918,729.36,1452,2015-01-24,2015-01-15,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"3350","91/13-24-026-19W3/0","191132402619W300",51.2396762,-108.5253822,693.98,1421,2014-02-23,2014-01-30,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"3351","91/13-28-030-23W3/0","191132803023W300",51.597912,-109.1860712,698.51,1402,2012-10-15,2012-09-24,"Horizontal","VIKING SAND","SPARTAN ENERGY CORP."
"3352","91/13-30-033-23W3/0","191133003323W300",51.8649739,-109.2506525,695.45,1440,2014-03-16,2014-02-22,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"3353","91/13-31-033-23W3/0","191133103323W300",51.8737188,-109.2593193,689.18,1356.5,2013-11-09,2013-10-28,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"3354","91/13-33-032-19W3/0","191133303219W300",51.7930814,-108.6351733,600.57,1425,2014-06-18,2014-03-06,"Horizontal","PLENTY VIKING SAND","NAL RESOURCES LIMITED"
"3355","91/13-34-029-25W3/0","191133402925W300",51.5240453,-109.4461955,737.34,1500,2015-09-24,2015-09-13,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"3356","91/13-34-032-26W3/0","191133403226W300",51.7855677,-109.6131371,731.52,1479,2012-12-01,2012-10-29,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"3357","91/13-36-029-25W3/0","191133602925W300",51.5243529,-109.3989904,702.68,1474,2015-01-20,2015-01-11,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
